group	index	message_id	prefix_rom_offset	data_rom_offset	compressed_bytes	bits_consumed	symbol_count	raw_symbols	text
01	B4	0x01B4	0x023C48	0x023C49	39	312	86	1CC 01E 039 084 022 029 001 014 017 028 001 023 084 02A 036 015 036 1C8 014 15D 02F 017 084 01F 01A 011 02E 01D 1C5 1CC 0AB 0AA 0A5 028 001 011 020 084 029 03D 001 014 017 025 1C8 084 054 04E 068 06F 084 055 0EA 0E6 0A4 08B 0A3 084 015 001 010 037 02E 01C 1C8 01E 019 02E 084 022 001 08D 018 039 084 029 001 084 019 012 015 017 084 022 01C 1C0	"<SPEAKER>「それでは おくの とびらから
お進みくださいませ<WAIT><SPEAKER>「審査場の いちばん おくに
デスランド歴史博物館が あります
そこまで 行ければ ごうかくです"
01	B5	0x01B5	0x023C70	0x023C71	5	35	10	1CC 010 001 01E 012 084 022 01C 015 1C0	<SPEAKER>「あ そうですか
01	B6	0x01B6	0x023C76	0x023C77	25	195	43	1CC 099 03C 021 018 022 001 0B0 01B 022 017 084 01F 01A 011 1C8 030 037 029 001 016 03D 032 021 084 022 01C 1C8 01E 039 084 01F 018 029 001 03B 01C 039 084 01C 025 027 1C0	"<SPEAKER>「気をつけて 旅してください
むりは きんもつです
それだけは わすれずにね"
01	B7	0x01B7	0x023C90	0x023C91	30	234	50	1CC 01E 028 01A 016 028 001 02F 084 01E 084 017 036 011 024 036 1C8 16F 084 05F 051 06F 084 051 070 04D 072 084 022 001 036 017 025 1C8 019 013 036 039 027 013 023 001 017 03A 012 01C 038 084 01D 1C0	"<SPEAKER>「そのさきの みぞぐらいなら
Bボタンダッシュで らくに
こえられねえと くろうするぜ"
01	B8	0x01B8	0x023CAF	0x023CB0	26	201	44	1CC 02C 013 07A 001 0AB 0AA 025 001 012 015 03E 01F 028 015 011 079 1C8 020 015 084 019 03A 028 001 014 03D 024 028 019 029 1C8 02F 015 018 025 001 035 036 03D 027 013 07A 1C0	"<SPEAKER>「へえ! 審査に うかったのかい?
ちかごろの おんなのこは
みかけに よらんねえ!"
01	B9	0x01B9	0x023CCA	0x023CCB	26	203	50	1CC 019 028 0F8 015 036 001 020 041 03E 023 028 010 011 084 01F 1C8 08A 028 001 01E 012 084 018 03D 025 001 084 022 038 084 01E 1C8 064 06F 04E 051 078 032 001 084 022 022 017 038 015 036 024 07A 1C0	"<SPEAKER>「この先から ちょっとのあいだ
島の そうげんに でるぞ
モンスターも でてくるからな!"
01	BA	0x01BA	0x023CE5	0x023CE6	17	129	31	1CC 014 03D 024 028 001 010 03D 01F 084 015 1C8 0AB 0AA 025 001 012 015 038 015 024 1C8 084 05D 074 05B 05B 05B 05B 05B 1C0	"<SPEAKER>「おんなの あんたが
審査に うかるかな
ブァハハハハハ"
01	BB	0x01BB	0x023CF7	0x023CF8	22	174	39	1CC 08B 03C 001 0D3 021 023 016 029 1C8 16E 083 05D 070 04D 072 07A 001 16E 083 05D 070 04D 072 07A 001 023 1C8 027 03D 084 01B 038 023 001 011 011 035 1C0	"<SPEAKER>「物を 持つときは
Aプッシュ! Aプッシュ! と
ねんじると いいよ"
01	BC	0x01BC	0x023D0E	0x023D0F	33	260	60	1CC 02A 040 078 001 02A 040 078 07A 001 027 013 020 03F 03D 1C8 024 015 024 015 001 033 038 024 078 1C5 1CC 01E 03D 084 01F 018 028 001 012 084 022 084 015 010 037 03F 010 1C8 0AB 0AA 024 03D 022 001 02C 028 001 015 03E 083 029 035 07A 1C0	"<SPEAKER>「ひゅー ひゅー! ねえちゃん
なかなか やるなー<WAIT><SPEAKER>「そんだけの うでがありゃあ
審査なんて への かっぱよ!"
01	BD	0x01BD	0x023D30	0x023D31	25	193	47	1CC 014 039 029 001 019 012 033 03E 022 001 0AB 0AA 0A5 084 022 1C8 017 03A 012 001 01B 022 011 038 001 033 021 036 03C 1C8 02A 033 015 01C 028 084 015 001 01B 040 02F 024 03D 084 01F 1C0	"<SPEAKER>「おれは こうやって 審査場で
くろう している やつらを
ひやかすのが しゅみなんだ"
01	BE	0x01BE	0x023D4A	0x023D4B	25	198	50	1CC 084 05C 084 04C 03C 0D3 03E 022 038 024 036 001 01E 03D 024 12F 084 022 1C8 010 01E 03D 084 022 024 011 084 022 001 069 084 05B 078 051 044 06F 02C 1C8 08D 03E 01F 036 084 023 012 084 01F 079 1C0	"<SPEAKER>「ビザを持ってるなら そんな所で
あそんでないで リバータウンへ
行ったらどうだ?"
01	BF	0x01BF	0x023D64	0x023D65	48	379	84	1CC 023 016 025 001 014 027 013 01A 03D 1C8 10D 011 028 164 025 001 099 010 011 03C 001 01F 031 022 038 079 1C5 1CC 01F 020 084 023 02E 03E 022 001 16E 078 078 03E 023 1C8 107 03C 08E 039 022 011 038 023 001 099 010 011 084 015 01F 02E 03E 022 1C8 083 05B 06D 05D 06A 024 001 011 020 084 018 016 084 015 001 106 01D 038 084 01D 07A 1C0	"<SPEAKER>「ときに おねえさん
戦いの時に 気あいを ためてる?<WAIT><SPEAKER>「たちどまって Aーーっと
力を入れていると 気あいがたまって
パワフルな いちげきが 出せるぜ!"
01	C0	0x01C0	0x023D95	0x023D96	35	276	65	1CC 011 033 011 033 001 033 03E 023 028 001 014 032 011 084 022 1C8 019 019 02E 084 022 001 01F 084 023 037 021 016 02E 01B 01F 035 1C5 1CC 109 091 023 001 011 013 084 023 032 001 0CB 0DE 029 1C8 033 03E 023 015 024 016 03F 010 001 011 018 02E 01D 03D 024 1C0	"<SPEAKER>「いやいや やっとの おもいで
ここまで たどりつきましたよ<WAIT><SPEAKER>「商人と いえども 武芸は
やっとかなきゃあ いけませんな"
01	C1	0x01C1	0x023DB9	0x023DBA	27	212	51	1CC 019 028 08A 029 001 017 027 017 027 028 0C7 084 015 001 01F 017 01A 03D 1C8 010 038 03D 084 022 01C 035 001 084 05B 068 06F 04E 0FC 17B 084 015 1C8 0EE 025 001 015 015 03B 038 03D 084 022 01C 07A 1C0	"<SPEAKER>「この島は くねくねの道が たくさん
あるんですよ バランス感覚が
命に かかわるんです!"
01	C2	0x01C2	0x023DD5	0x023DD6	39	309	74	1CC 014 021 015 039 01A 02E 084 022 01C 001 0B0 028 015 01F 1C5 1CC 0AB 0AA 029 001 019 019 084 022 001 014 03B 037 084 022 01C 1C8 019 028 001 0B8 028 001 0A4 08B 0A3 084 022 1C8 08E 08A 084 05C 084 04C 03C 001 032 036 03E 022 0B8 01A 011 1C5 1CC 01E 039 084 022 029 001 035 011 0B0 03C 07A 1C0	"<SPEAKER>「おつかれさまです 旅のかた<WAIT><SPEAKER>「審査は ここで おわりです
この 下の 博物館で
入島ビザを もらって下さい<WAIT><SPEAKER>「それでは よい旅を!"
01	C3	0x01C3	0x023DFD	0x023DFE	26	204	46	1CC 083 05F 06F 07A 001 029 011 001 08E 08A 084 05C 084 04C 084 01F 035 1C8 019 039 084 015 001 003 115 010 039 084 029 1C8 02F 024 023 028 001 0F1 025 001 106 036 039 038 035 07A 1C0	"<SPEAKER>「ポン! はい 入島ビザだよ
これが 1枚あれば
みなとの 外に 出られるよ!"
01	C4	0x01C4	0x023E18	0x023E19	24	187	46	1CC 010 037 03F 037 03F 001 014 0D8 01A 03D 07A 1C8 032 020 032 028 084 015 001 011 03E 083 029 011 084 022 01C 035 1C8 02C 036 01B 022 001 02E 01F 097 022 017 084 01F 01A 011 035 1C0	"<SPEAKER>「ありゃりゃ お嬢さん!
もちものが いっぱいですよ
へらして また来てくださいよ"
01	C5	0x01C5	0x023E31	0x023E32	26	205	46	1CC 084 04A 06C 05B 078 07A 001 019 028 08A 028 001 019 023 084 029 084 022 1C8 019 03D 025 020 029 07A 001 03E 022 011 02F 01A 07A 1C8 035 011 0B0 03C 024 001 014 0D8 01A 03D 035 1C0	"<SPEAKER>「ゲロハー! この島の ことばで
こんにちは! っていみさ!
よい旅をな お嬢さんよ"
01	C6	0x01C6	0x023E4C	0x023E4D	83	662	154	1CC 084 023 012 084 01F 001 01C 084 019 011 084 01F 03A 012 079 1C5 1CC 019 03D 024 001 084 022 015 011 001 055 060 055 06F 084 015 1C8 014 01E 03E 022 016 01F 036 001 03B 01B 024 03D 084 01E 1C8 011 020 019 03A 084 01F 03A 012 024 001 016 03E 023 07A 1C5 1CC 013 03E 079 001 019 011 021 029 001 093 015 03E 022 079 1C8 019 039 019 01E 001 0A9 102 028 001 0AC 0C8 090 1C8 092 08F 028 0CC 0AC 055 060 055 06F 028 001 09E 09D 01A 1C5 1CC 096 09F 084 054 04E 068 06F 084 055 028 001 0AC 011 024 038 0CF 1C8 011 02E 001 092 08F 015 036 001 0BD 0DD 02C 1C8 012 078 03D 07A 001 06C 060 06F 084 01F 024 010 081 081 081 1C0	"<SPEAKER>「どうだ すごいだろう?<WAIT><SPEAKER>「こんな でかい トマトンが
おそってきたら わしなんぞ
いちころだろうな きっと!<WAIT><SPEAKER>「えっ? こいつは 何かって?
これこそ 世紀の 大発見
伝説の巨大トマトンの 化石さ<WAIT><SPEAKER>「古代デスランドの 大いなる謎
いま 伝説から 真実へ
うーん! ロマンだなあ・・・"
01	C7	0x01C7	0x023EA0	0x023EA1	23	182	41	1CC 014 0D8 01A 03D 001 010 03B 022 024 01A 03D 024 1C8 02E 084 01C 029 001 08E 037 167 084 022 001 084 05C 084 04C 03C 1C8 032 036 03E 022 001 016 024 029 039 1C0	"<SPEAKER>「お嬢さん あわてなさんな
まずは 入り口で ビザを
もらって きなはれ"
01	C8	0x01C8	0x023EB8	0x023EB9	50	399	90	1CC 084 01B 037 037 037 037 078 03D 07A 001 01A 010 01A 010 1C8 02E 032 024 017 001 0DC 0EF 023 001 0CF 025 010 02B 039 01F 1C8 0B4 0B1 0C1 0BD 028 001 029 084 01B 02E 037 001 029 084 01B 02E 037 078 1C5 1CC 084 054 04E 068 06F 084 055 092 08F 028 001 01C 084 02C 022 084 015 03B 015 038 1C8 0B4 0B1 0C1 0BD 084 01B 03F 035 001 090 022 011 017 015 011 079 1C0	"<SPEAKER>「じりりりりーん! さあさあ
まもなく 神秘と 謎にあふれた
活行写真の はじまり はじまりー<WAIT><SPEAKER>「デスランド伝説の すべてがわかる
活行写真じゃよ 見ていくかい?"
01	C9	0x01C9	0x023EEB	0x023EEC	31	244	53	1CC 014 0D8 01A 03D 025 029 001 011 020 084 029 03D 0C3 028 1C8 023 017 023 012 01D 016 025 001 084 019 010 03D 024 078 011 07A 1C8 084 01B 037 037 037 037 03D 023 001 01A 010 001 029 084 01B 02E 037 07C 078 1C0	"<SPEAKER>「お嬢さんには いちばん前の
とくとうせきに ごあんなーい!
じりりりりんと さあ はじまりぃー"
01	CA	0x01CA	0x023F0B	0x023F0C	31	248	53	1CC 014 024 084 019 028 001 011 011 013 029 001 029 011 028 012 020 078 1C8 01A 010 001 01C 03B 03E 01F 001 01C 03B 03E 01F 07A 1C8 084 01B 037 037 037 037 03D 023 001 01A 010 001 029 084 01B 02E 037 07C 078 1C0	"<SPEAKER>「おなごの いいえは はいのうちー
さあ すわった すわった!
じりりりりんと さあ はじまりぃー"
01	CB	0x01CB	0x023F2B	0x023F2C	16	121	25	1CC 02D 039 02D 039 001 011 020 084 029 03D 02E 013 025 1C8 01C 03B 03E 01F 001 01C 03B 03E 01F 1C0	"<SPEAKER>「ほれほれ いちばんまえに
すわった すわった"
01	CC	0x01CC	0x023F3C	0x023F3D	27	209	51	1CC 084 01D 011 001 084 01D 011 001 029 010 001 029 010 1C8 023 01B 028 01D 011 084 022 001 084 01B 041 012 013 011 029 1C8 0AF 120 001 0AF 169 084 015 001 084 018 03D 084 023 084 01B 03F 081 081 081 1C0	"<SPEAKER>「ぜい ぜい はあ はあ
としのせいで じょうえいは
一日 一回が げんどじゃ・・・"
01	CD	0x01CD	0x023F58	0x023F59	58	462	101	1CC 014 012 001 027 013 020 03F 03D 07A 001 097 01F 024 07A 1C8 02E 03B 037 03C 001 090 024 035 07A 001 02A 023 017 01D 032 1C8 02B 01F 017 01D 032 001 010 037 01E 012 024 001 033 021 084 029 015 037 035 1C5 1CC 0D1 0A1 032 001 019 028 084 054 04E 068 06F 084 055 025 1C8 095 028 025 014 011 03C 001 015 084 016 021 018 01F 025 1C8 020 084 018 013 027 013 07A 001 068 043 084 05B 06A 084 01F 084 01D 1C0	"<SPEAKER>「おう ねえちゃん! 来たな!
まわりを 見なよ! ひとくせも
ふたくせも ありそうな やつばかりよ<WAIT><SPEAKER>「連中も このデスランドに
宝のにおいを かぎつけたに
ちげえねえ! ライバルだぜ"
01	CE	0x01CE	0x023F93	0x023F94	31	241	55	1CC 015 078 03E 07A 001 02E 011 03E 01F 084 01D 001 02E 03E 01F 017 1C8 014 039 028 001 0A6 011 022 01F 001 019 028 08A 028 0A0 023 1C8 084 01D 03D 084 01D 03D 020 084 015 012 084 01D 001 023 02D 02D 084 01F 024 07A 1C0	"<SPEAKER>「かーっ! まいったぜ まったく
おれの 聞いてた この島の話と
ぜんぜんちがうぜ とほほだな!"
01	CF	0x01CF	0x023FB3	0x023FB4	44	347	85	1CC 03B 01F 01B 029 001 0C5 10A 015 084 015 017 01B 03F 1C8 048 06F 084 049 084 05B 06C 06F 028 035 012 025 001 011 084 01F 011 024 1C8 0C8 0BF 03C 01C 038 028 084 015 001 034 031 024 028 084 022 01C 1C5 1CC 015 039 028 019 023 03C 001 01C 019 01B 084 022 032 1C8 0B7 084 02B 01F 031 025 001 019 028 08A 025 1C8 097 01F 028 084 022 01C 1C0	"<SPEAKER>「わたしは 天才かがくしゃ
キングバロンのように いだいな
発明をするのが ゆめなのです<WAIT><SPEAKER>「かれのことを すこしでも
学ぶために この島に
来たのです"
01	D0	0x01D0	0x023FE0	0x023FE1	24	190	47	1CC 048 06F 084 049 084 05B 06C 06F 029 001 010 02E 037 025 1C8 011 084 01F 011 01C 084 016 022 001 015 039 028 035 012 025 029 1C8 023 022 032 001 024 039 024 011 024 010 081 081 081 1C0	"<SPEAKER>「キングバロンは あまりに
いだいすぎて かれのようには
とても なれないなあ・・・"
01	D1	0x01D1	0x023FF9	0x023FFA	23	178	46	1CC 0CC 0AC 055 060 055 06F 028 001 09E 09D 084 015 1C8 02F 021 015 03E 01F 011 084 01B 041 012 001 02D 015 025 032 1C8 093 015 001 010 038 025 001 020 084 015 011 024 011 03B 011 1C0	"<SPEAKER>「巨大トマトンの 化石が
みつかったいじょう ほかにも
何か あるに ちがいないわい"
01	D2	0x01D2	0x024011	0x024012	27	215	48	1CC 012 078 030 001 03B 01B 029 001 010 02E 037 001 08A 028 1C8 0ED 025 001 08D 017 028 029 001 033 031 022 014 019 012 015 028 1C8 0EE 010 03E 022 028 001 0E5 0E7 084 01B 03F 015 036 024 1C0	"<SPEAKER>「うーむ わしは あまり 島の
奥に 行くのは やめておこうかの
命あっての 研究じゃからな"
01	D3	0x01D3	0x02402D	0x02402E	26	204	43	1CC 014 036 001 014 036 078 07A 001 029 033 017 1C8 0B4 0B1 0C1 0BD 03C 001 029 084 01B 031 03A 078 1C8 014 039 029 001 02E 022 027 013 084 01E 001 014 036 014 036 078 1C0	"<SPEAKER>「おら おらー! はやく
活行写真を はじめろー
おれは まてねえぞ おらおらー"
01	D4	0x01D4	0x024048	0x024049	29	225	47	1CC 017 015 078 001 017 015 078 001 03D 079 1C8 084 01B 041 012 013 011 029 001 032 012 001 014 03B 03E 01F 015 1C8 02E 020 017 01F 084 02A 039 022 001 027 020 02E 03E 01F 084 01D 07A 1C0	"<SPEAKER>「くかー くかー ん?
じょうえいは もう おわったか
まちくたびれて ねちまったぜ!"
01	D5	0x01D5	0x024066	0x024067	59	468	99	1CC 03B 017 03B 017 01A 01D 038 084 01D 001 019 028 08A 029 035 078 1C8 096 09F 028 001 011 01D 016 084 015 001 084 023 03E 015 025 010 038 025 1C8 020 084 015 011 027 013 084 01D 001 02C 03E 001 02C 03E 001 02C 03E 1C5 1CC 014 039 01A 02E 084 015 001 01A 084 015 01B 010 022 022 1C8 094 0EC 001 084 01A 03E 017 084 01A 03E 017 084 022 1C8 010 039 01B 022 001 019 039 01B 022 001 012 078 03D 1C0	"<SPEAKER>「わくわくさせるぜ この島はよー
古代の いせきが どっかにあるに
ちがいねえぜ へっ へっ へっ<WAIT><SPEAKER>「おれさまが さがしあてて
金銀 ざっくざっくで
あれして これして うーん"
01	D6	0x01D6	0x0240A2	0x0240A3	24	189	44	1CC 09E 09D 024 03D 022 001 011 036 027 013 03D 084 01F 035 1C8 014 039 03E 020 084 015 001 011 01F 084 01F 017 032 028 029 1C8 096 09F 028 001 012 032 039 01F 001 095 01A 1C0	"<SPEAKER>「化石なんて いらねえんだよ
おれっちが いただくものは
古代の うもれた 宝さ"
01	D7	0x01D7	0x0240BB	0x0240BC	29	226	52	1CC 02B 084 015 02B 084 015 001 02B 084 015 02B 084 015 001 03B 01B 032 1C8 016 03E 023 001 024 03D 015 001 090 021 018 038 084 01E 011 1C8 012 02D 02D 001 012 02D 02D 02D 001 02B 084 015 02B 084 015 078 1C0	"<SPEAKER>「ふがふが ふがふが わしも
きっと なんか 見つけるぞい
うほほ うほほほ ふがふがー"
01	D8	0x01D8	0x0240D9	0x0240DA	23	184	44	1CC 02B 084 015 02B 084 015 001 03B 01B 025 029 001 062 069 084 01B 03F 1C8 084 01B 011 01A 03D 023 001 011 03E 01B 041 025 1C8 149 14A 084 022 032 001 01C 038 015 028 012 1C0	"<SPEAKER>「ふがふが わしには ムリじゃ
じいさんと いっしょに
観光でも するかのう"
01	D9	0x01D9	0x0240F1	0x0240F2	14	105	24	1D0 06B 06F 084 04E 084 015 021 011 01F 1C8 016 02F 041 012 024 001 0C7 124 084 015 010 038 1C0	"<CLEAR>
レンズがついた
きみょうな 道具がある"
01	DA	0x01DA	0x024100	0x024101	17	133	30	1D0 019 039 029 001 1C4 1C5 1D0 02A 084 023 017 096 017 022 1C8 032 012 001 15E 025 01F 01F 024 011 035 012 084 01F 1C0	"<CLEAR>
これは <INSERT_A><WAIT>
<CLEAR>
ひどく古くて
もう 役にたたないようだ"
01	DB	0x01DB	0x024112	0x024113	18	141	36	1D0 019 039 029 001 1C4 1C5 1D0 092 08F 028 155 028 001 032 03D 01B 041 012 03C 1C8 015 01F 084 023 03E 01F 001 09D 159 028 035 012 084 01F 1C0	"<CLEAR>
これは <INSERT_A><WAIT>
<CLEAR>
伝説の王の もんしょうを
かたどった 石像のようだ"
01	DC	0x01DC	0x024125	0x024126	8	63	16	1D0 0AC 016 024 001 026 028 084 015 001 029 03E 022 010 038 1C0	"<CLEAR>
大きな ぬのが はってある"
01	DD	0x01DD	0x02412E	0x02412F	73	577	131	1CC 014 014 001 090 01C 022 036 039 01F 0A4 08B 0A3 025 1C8 014 0FD 01A 02E 023 029 001 031 084 01C 036 01B 011 1C5 1CC 021 011 001 019 028 0E3 02E 084 022 029 001 019 019 032 1C8 149 14A 0FD 084 022 001 025 084 016 03B 03E 022 011 01F 084 015 1C8 011 02E 029 001 032 012 001 0FA 032 014 036 03D 035 1C5 1CC 03B 01B 032 001 01E 012 084 01B 084 015 01C 03D 084 01F 036 001 019 019 03C 1C8 106 038 035 001 01E 01B 022 001 189 13E 023 032 084 023 03E 022 097 03D 1C8 034 031 029 001 014 03B 03E 01F 028 084 01F 081 081 081 1C0	"<SPEAKER>「おお 見すてられた博物館に
お客さまとは めずらしい<WAIT><SPEAKER>「つい この間までは ここも
観光客で にぎわっていたが
いまは もう 誰もおらんよ<WAIT><SPEAKER>「わしも そうじがすんだら ここを
出るよ そして 二度ともどって来ん
ゆめは おわったのだ・・・"
01	DE	0x01DE	0x024178	0x024179	41	322	76	1CC 014 0D8 01A 03D 029 001 084 023 012 01B 022 1C8 019 03D 024 12F 025 001 097 01F 028 015 027 079 1C5 1CC 10F 011 106 028 12B 084 015 001 02D 01B 017 084 029 1C8 093 084 022 032 001 0D3 03E 022 011 016 024 01A 039 1C8 02F 03D 024 001 096 011 084 01F 018 028 001 084 015 036 017 01F 084 01B 03F 035 1C0	"<SPEAKER>「お嬢さんは どうして
こんな所に 来たのかね?<WAIT><SPEAKER>「思い出の品が ほしくば
何でも 持っていきなされ
みんな 古いだけの がらくたじゃよ"
01	DF	0x01DF	0x0241A2	0x0241A3	22	173	42	1CC 05D 077 05D 077 05D 077 05D 077 078 1C8 03B 01F 01B 029 001 084 04A 062 01D 011 084 01B 03D 001 084 022 078 01C 1C5 1CC 019 039 001 010 084 018 02E 078 01C 07A 1C0	"<SPEAKER>「フォフォフォフォー
わたしは ゲムせいじん でーす<WAIT><SPEAKER>「これ あげまーす!"
01	E0	0x01E0	0x0241B9	0x0241BA	4	27	7	1CC 014 011 01B 011 035 1C0	<SPEAKER>「おいしいよ
01	E1	0x01E1	0x0241BE	0x0241BF	7	54	15	1CC 01E 039 029 001 020 041 03E 023 042 06B 084 01F 027 1C0	<SPEAKER>「それは ちょっとアレだね
01	E2	0x01E2	0x0241C6	0x0241C7	4	27	7	1CC 032 012 024 011 035 1C0	<SPEAKER>「もうないよ
01	E3	0x01E3	0x0241CB	0x0241CC	22	175	39	1D0 1A1 001 018 03D 019 012 028 01F 016 001 084 054 04E 068 06F 084 055 028 02F 024 023 1C8 1A3 001 069 084 05B 078 051 044 06F 001 084 05B 06C 06F 08C 1C0	"<CLEAR>
↖ けんこうのたき デスランドのみなと
↗ リバータウン バロン城"
01	E4	0x01E4	0x0241E2	0x0241E3	21	161	39	1CC 019 019 029 001 069 084 05B 078 051 044 06F 028 0C9 1C8 084 054 04E 068 06F 084 055 084 022 001 011 020 084 029 03D 1C8 0C9 036 01B 011 001 0C9 035 1C0	"<SPEAKER>「ここは リバータウンの町
デスランドで いちばん
町らしい 町よ"
01	E5	0x01E5	0x0241F8	0x0241F9	57	452	100	1CC 012 014 078 001 01A 011 016 03D 029 001 024 03D 084 01F 015 1C8 0D6 091 084 015 0CE 017 022 001 0AC 178 084 01F 084 01D 07A 1C8 0D7 084 015 001 01F 037 024 011 035 001 02E 03E 01F 017 07A 1C5 1CC 032 03E 023 032 001 02D 023 03D 084 023 001 0F1 015 036 097 01F 1C8 0C6 094 015 01D 084 016 023 015 001 0B7 0A7 01A 03D 023 015 1C8 01E 03D 024 0D1 0A1 084 029 03E 015 037 084 01F 018 084 023 024 1C0	"<SPEAKER>「うおー さいきんは なんだか
死人が多くて 大変だぜ!
墓が たりないよ まったく!<WAIT><SPEAKER>「もっとも ほとんど 外から来た
賞金かせぎとか 学昔さんとか
そんな連中ばっかりだけどな"
01	E6	0x01E6	0x024232	0x024233	17	130	30	1CC 02A 011 078 001 010 024 01F 078 001 024 03D 084 022 1C8 0D6 03D 084 01B 03F 03E 01F 028 035 078 001 012 012 012 1C0	"<SPEAKER>「ひいー あなたー なんで
死んじゃったのよー ううう"
01	E7	0x01E7	0x024244	0x024245	39	309	75	1CC 084 017 01C 03D 001 084 017 01C 03D 001 083 05B 083 05B 029 027 1C5 1CC 019 028 08A 025 001 095 084 015 011 03E 083 029 011 010 03E 022 1C8 023 037 02D 012 084 01F 011 084 01F 03E 022 001 011 03E 022 01F 028 025 1C8 084 01D 03D 084 01D 03D 001 01E 012 084 01B 03F 024 011 035 078 001 012 078 1C0	"<SPEAKER>「ぐすん ぐすん パパはね<WAIT><SPEAKER>「この島に 宝がいっぱいあって
とりほうだいだって いってたのに
ぜんぜん そうじゃないよー うー"
01	E8	0x01E8	0x02426C	0x02426D	26	206	49	1CC 019 023 01B 025 001 024 03E 022 015 036 001 016 040 012 025 1C8 08A 025 097 038 091 084 015 001 02B 013 01F 03D 084 01F 035 1C8 01D 03D 084 022 03D 084 022 032 001 01B 01F 028 015 024 010 1C0	"<SPEAKER>「ことしに なってから きゅうに
島に来る人が ふえたんだよ
せんでんでも したのかなあ"
